player_id,player_name,player_position,player_age,player_nat,from_team,to_team,market_value,transfer_fee,season,transfer_direction,international_transfer,from_country,to_country
82922,Leroy Resodihardjo,Central Midfield,21,Netherlands,Scheveningen,ADO Den Haag,-,Free transfer,2008/2009,in,False,Netherlands,Netherlands
24601,Tim De Meersman,Attacking Midfield,23,Belgium,FC Eindhoven,ADO Den Haag,-,Free transfer,2008/2009,in,False,Netherlands,Netherlands
40408,Robin Faber,Right-Back,21,Netherlands,Vitesse,ADO Den Haag,€75k,Free transfer,2008/2009,in,False,Netherlands,Netherlands
21028,Csaba Horvath,Centre-Back,26,Slovakia,AS Trencin,ADO Den Haag,-,Loan,2008/2009,in,True,Slovakia,Netherlands
82918,Remco Klaasse,Centre-Forward,19,Netherlands,HBS,ADO Den Haag,-,Free transfer,2008/2009,in,False,Netherlands,Netherlands
21398,Berry Powel,Centre-Forward,28,Netherlands,FC Groningen,ADO Den Haag,€1.60m,?,2008/2009,in,False,Netherlands,Netherlands
19050,Danny Buijs,Central Midfield,26,Netherlands,Feyenoord,ADO Den Haag,€1.20m,?,2008/2009,in,False,Netherlands,Netherlands
4391,Boy Waterman,Goalkeeper,24,Netherlands,AZ Alkmaar,ADO Den Haag,€2.00m,Loan,2008/2009,in,False,Netherlands,Netherlands
31131,Timothy Derijck,Centre-Back,21,Belgium,Feyenoord,ADO Den Haag,€500k,?,2008/2009,in,False,Netherlands,Netherlands
21478,Fabio Caracciolo,Centre-Forward,23,Belgium,FC Eindhoven,ADO Den Haag,€450k,?,2008/2009,in,False,Netherlands,Netherlands
82925,Kai van Hese,Left-Back,19,Netherlands,ADO U19,ADO Den Haag,-,-,2008/2009,in,False,Netherlands,Netherlands
82924,Mike de Geer,Central Midfield,18,Netherlands,ADO U19,ADO Den Haag,-,-,2008/2009,in,False,Netherlands,Netherlands
60744,Daryl Janmaat,Right-Back,18,Netherlands,ADO Den Haag,Heerenveen,€450k,€1.80m,2008/2009,out,False,Netherlands,Netherlands
6767,Daniël Rijaard,Right-Back,31,Curacao,ADO Den Haag,Scheveningen,€325k,Free transfer,2008/2009,out,False,Netherlands,Netherlands
35648,Raimund Riedewald,Centre-Back,21,Netherlands,ADO Den Haag,Haaglandia Zon.,€50k,Free transfer,2008/2009,out,False,Netherlands,Netherlands
512,Hans van de Haar,Centre-Forward,33,Netherlands,ADO Den Haag,AGOVV Apeldoorn,€300k,Loan,2008/2009,out,False,Netherlands,Netherlands
48403,Nick Coster,Left-Back,22,Netherlands,ADO Den Haag,FC Dordrecht,-,Free transfer,2008/2009,out,False,Netherlands,Netherlands
3714,Stefan Postma,Goalkeeper,32,Netherlands,ADO Den Haag,De Graafschap,€600k,Free transfer,2008/2009,out,False,Netherlands,Netherlands
56369,Danilo Arends,Left-Back,22,Netherlands,ADO Den Haag,Katwijk,-,Free transfer,2008/2009,out,False,Netherlands,Netherlands
26054,Geoffrey Knijnenburg,Right Winger,25,Netherlands,ADO Den Haag,Go Ahead Eagles,€50k,Free transfer,2008/2009,out,False,Netherlands,Netherlands
47221,Richard van Nieuwkoop,Goalkeeper,21,Netherlands,ADO Den Haag,VSV TONEGIDO,-,Free transfer,2008/2009,out,False,Netherlands,Netherlands
34376,Richard Blonk,Central Midfield,22,Netherlands,ADO Den Haag,Katwijk,-,Free transfer,2008/2009,out,False,Netherlands,Netherlands
56372,Hursut Meric,Right Midfield,25,Turkey,ADO Den Haag,Genclerbirligi,€750k,?,2008/2009,out,True,Netherlands,Turkey
45286,Levi Schwiebbe,Central Midfield,22,Netherlands,ADO Den Haag,Haarlem,€300k,Loan,2008/2009,out,False,Netherlands,Netherlands
4574,Raymond Victoria,Central Midfield,35,Curacao,ADO Den Haag,Retired,€250k,-,2008/2009,out,True,Netherlands,
56373,Roel Stoffels,Centre-Back,21,Netherlands,ADO Den Haag,ADO U21,-,-,2008/2009,out,False,Netherlands,Netherlands
56370,Guyon Fernandez,Centre-Forward,22,Curacao,ADO Den Haag,ADO U21,-,-,2008/2009,out,False,Netherlands,Netherlands
56374,Mimoun El Kadi,Attacking Midfield,21,Netherlands,ADO Den Haag,ADO U21,-,-,2008/2009,out,False,Netherlands,Netherlands
30391,Rasmus Elm,Central Midfield,21,Sweden,Kalmar FF,AZ Alkmaar,€5.00m,€3.00m,2009/2010,in,True,Sweden,Netherlands
36688,Pontus Wernbloom,Defensive Midfield,23,Sweden,IFK Göteborg,AZ Alkmaar,€1.50m,€2.50m,2009/2010,in,True,Sweden,Netherlands
26669,Ragnar Klavan,Centre-Back,23,Estonia,Heracles Almelo,AZ Alkmaar,€1.50m,€500k,2009/2010,in,False,Netherlands,Netherlands
125250,Celso Ortiz,Defensive Midfield,20,Paraguay,Cerro Porteño,AZ Alkmaar,-,?,2009/2010,in,True,Paraguay,Netherlands
21495,Erik Heijblok,Goalkeeper,32,Netherlands,De Graafschap,AZ Alkmaar,€750k,?,2009/2010,in,False,Netherlands,Netherlands
4391,Boy Waterman,Goalkeeper,26,Netherlands,ADO Den Haag,AZ Alkmaar,€800k,"End of loanMar 1, 2010",2009/2010,in,False,Netherlands,Netherlands
58345,Jonathas,Centre-Forward,20,Brazil,AZ Alkmaar U21,AZ Alkmaar,€150k,-,2009/2010,in,False,Netherlands,Netherlands
4504,Rogier Molhoek,Defensive Midfield,27,Netherlands,Vitesse,AZ Alkmaar,€1.25m,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
24862,Kemy Agustien,Defensive Midfield,22,Curacao,Birmingham,AZ Alkmaar,€1.00m,"End of loanJun 30, 2009",2009/2010,in,True,England,Netherlands
3170,Simon Cziommer,Central Midfield,28,Germany,FC Utrecht,AZ Alkmaar,€2.20m,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
38414,Ryan Donk,Centre-Back,23,Netherlands,West Brom,AZ Alkmaar,€2.40m,"End of loanJun 30, 2009",2009/2010,in,True,England,Netherlands
19087,Demy de Zeeuw,Central Midfield,26,Netherlands,AZ Alkmaar,Ajax,€6.50m,€8.00m,2009/2010,out,False,Netherlands,Netherlands
38539,Ari,Centre-Forward,24,Russia,AZ Alkmaar,Spartak Moscow,€3.00m,€3.00m,2009/2010,out,True,Netherlands,Russia
17804,Sébastien Pocognoli,Left-Back,22,Belgium,AZ Alkmaar,Standard Liège,€4.50m,€2.00m,2009/2010,out,True,Netherlands,Belgium
39524,Kees Luijckx,Centre-Back,23,Netherlands,AZ Alkmaar,ADO Den Haag,€750k,Loan,2009/2010,out,False,Netherlands,Netherlands
64439,Jordy Deckers,Goalkeeper,20,Netherlands,AZ Alkmaar,Telstar,€75k,Loan,2009/2010,out,False,Netherlands,Netherlands
45690,Toni Kolehmainen,Central Midfield,21,Finland,AZ Alkmaar,AC Oulu,€150k,Free transfer,2009/2010,out,True,Netherlands,Finland
3170,Simon Cziommer,Central Midfield,28,Germany,AZ Alkmaar,RB Salzburg,€2.20m,Free transfer,2009/2010,out,True,Netherlands,Austria
4504,Rogier Molhoek,Defensive Midfield,27,Netherlands,AZ Alkmaar,Vitesse,€1.25m,?,2009/2010,out,False,Netherlands,Netherlands
38414,Ryan Donk,Centre-Back,23,Netherlands,AZ Alkmaar,Club Brugge,€2.40m,?,2009/2010,out,True,Netherlands,Belgium
24862,Kemy Agustien,Defensive Midfield,22,Curacao,AZ Alkmaar,RKC Waalwijk,€1.00m,Loan,2009/2010,out,False,Netherlands,Netherlands
59594,Marko Vejinović,Defensive Midfield,19,Netherlands,AZ Alkmaar,Heracles Almelo,€300k,?,2009/2010,out,False,Netherlands,Netherlands
7956,Gijs Luirink,Centre-Back,25,Netherlands,AZ Alkmaar,RKC Waalwijk,€1.20m,Loan,2009/2010,out,False,Netherlands,Netherlands
26669,Ragnar Klavan,Centre-Back,23,Estonia,AZ Alkmaar,Heracles Almelo,€1.50m,"End of loanJun 30, 2009",2009/2010,out,False,Netherlands,Netherlands
39642,Bryan Ruíz,Attacking Midfield,23,Costa Rica,KAA Gent,FC Twente Enschede,€5.00m,€5.50m,2009/2010,in,True,Belgium,Netherlands
90199,Bernard Parker,Second Striker,23,South Africa,T. Royal Zulu,FC Twente Enschede,€1.25m,€1.00m,2009/2010,in,True,South Africa,Netherlands
72522,Luuk de Jong,Centre-Forward,18,Netherlands,De Graafschap,FC Twente Enschede,€650k,€900k,2009/2010,in,False,Netherlands,Netherlands
45559,Miroslav Stoch,Left Winger,19,Slovakia,Chelsea,FC Twente Enschede,€1.00m,Loan fee:€800k,2009/2010,in,True,England,Netherlands
84260,Nicky Kuiper,Left-Back,20,Netherlands,Vitesse,FC Twente Enschede,€450k,€750k,2009/2010,in,False,Netherlands,Netherlands
43979,Vaqif Dzhavadov,Centre-Forward,20,Azerbaijan,Qarabag Agdam,FC Twente Enschede,€250k,€250k,2009/2010,in,True,Azerbaijan,Netherlands
10387,David Carney,Left Winger,25,Australia,Sheffield Utd.,FC Twente Enschede,€750k,Free transfer,2009/2010,in,True,England,Netherlands
29356,Dwight Tiendalli,Right-Back,23,Netherlands,Feyenoord,FC Twente Enschede,€1.50m,Free transfer,2009/2010,in,False,Netherlands,Netherlands
63466,Nashat Akram,Attacking Midfield,24,Iraq,Al Gharafa,FC Twente Enschede,€900k,Free transfer,2009/2010,in,True,Qatar,Netherlands
69680,Ransford Osei,Centre-Forward,18,Ghana,Maccabi Haifa,FC Twente Enschede,€125k,Loan,2009/2010,in,True,Israel,Netherlands
67207,Wellington,Centre-Forward,21,Brazil,TSG Hoffenheim,FC Twente Enschede,€2.50m,Loan,2009/2010,in,True,Germany,Netherlands
37295,Perparim Hetemaj,Central Midfield,22,Finland,AEK Athens,FC Twente Enschede,€600k,?,2009/2010,in,True,Greece,Netherlands
82505,Dario Vujicevic,Defensive Midfield,19,Croatia,FC Twente U19,FC Twente Enschede,€100k,-,2009/2010,in,False,Netherlands,Netherlands
14124,Ramon Zomer,Centre-Back,26,Netherlands,NEC Nijmegen,FC Twente Enschede,€900k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
27805,Eljero Elia,Left Winger,22,Netherlands,FC Twente Enschede,Hamburger SV,€6.00m,€9.00m,2009/2010,out,True,Netherlands,Germany
16731,Edson Braafheid,Left-Back,26,Netherlands,FC Twente Enschede,Bayern Munich ,€3.50m,€2.00m,2009/2010,out,True,Netherlands,Germany
41384,Marko Arnautovic,Centre-Forward,20,Austria,FC Twente Enschede,Inter,€5.25m,Loan,2009/2010,out,True,Netherlands,Italy
25525,Niels Wellenberg,Right-Back,26,Netherlands,FC Twente Enschede,NEC Nijmegen,€650k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
50135,Nikita Rukavytsya,Centre-Forward,22,Australia,FC Twente Enschede,KSV Roeselare,€350k,Loan,2009/2010,out,True,Netherlands,Belgium
14124,Ramon Zomer,Centre-Back,26,Netherlands,FC Twente Enschede,NEC Nijmegen,€900k,?,2009/2010,out,False,Netherlands,Netherlands
37295,Perparim Hetemaj,Central Midfield,23,Finland,FC Twente Enschede,Brescia,€500k,?,2009/2010,out,True,Netherlands,Italy
34922,Patrick Gerritsen,Centre-Forward,22,Netherlands,FC Twente Enschede,Go Ahead Eagles,€450k,Loan,2009/2010,out,False,Netherlands,Netherlands
4154,Youssouf Hersi,Right Winger,26,Netherlands,FC Twente Enschede,AEK Athens,€1.50m,?,2009/2010,out,True,Netherlands,Greece
4166,Romano Denneboom,Right Winger,28,Netherlands,FC Twente Enschede,Sparta R.,€1.75m,?,2009/2010,out,False,Netherlands,Netherlands
4587,Jeroen Heubach,Left-Back,35,Netherlands,FC Twente Enschede,NEC Nijmegen,€650k,Loan,2009/2010,out,False,Netherlands,Netherlands
47769,Bjarni Vidarsson,Central Midfield,21,Iceland,FC Twente Enschede,KSV Roeselare,€150k,?,2009/2010,out,True,Netherlands,Belgium
19087,Demy de Zeeuw,Central Midfield,26,Netherlands,AZ Alkmaar,Ajax Amsterdam,€6.50m,€8.00m,2009/2010,in,False,Netherlands,Netherlands
72653,Nicolás Lodeiro,Attacking Midfield,20,Uruguay,Nacional,Ajax Amsterdam,€1.25m,€4.00m,2009/2010,in,True,Uruguay,Netherlands
7955,Jeroen Verhoeven,Goalkeeper,29,Netherlands,FC Volendam,Ajax Amsterdam,€500k,€300k,2009/2010,in,False,Netherlands,Netherlands
19719,Marko Pantelic,Centre-Forward,30,Serbia,Hertha BSC,Ajax Amsterdam,€7.00m,Free transfer,2009/2010,in,True,Germany,Netherlands
2887,Thimothée Atouba,Left-Back,27,Cameroon,Hamburger SV,Ajax Amsterdam,€3.50m,Free transfer,2009/2010,in,True,Germany,Netherlands
39373,Darko Bodul,Centre-Forward,20,Austria,Ajax U21,Ajax Amsterdam,€150k,-,2009/2010,in,False,Netherlands,Netherlands
69633,Christian Eriksen,Attacking Midfield,17,Denmark,Ajax U19,Ajax Amsterdam,-,-,2009/2010,in,False,Netherlands,Netherlands
26501,George Ogararu,Right-Back,29,Romania,Steaua Bukarest,Ajax Amsterdam,€1.80m,"End of loanJun 30, 2009",2009/2010,in,True,Romania,Netherlands
7506,Albert Luque,Left Winger,31,Spain,Málaga CF,Ajax Amsterdam,€3.00m,"End of loanJun 30, 2009",2009/2010,in,True,Spain,Netherlands
45531,Donovan Slijngard,Left-Back,21,Netherlands,Sparta R.,Ajax Amsterdam,€450k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
4361,Dennis Rommedahl,Right Winger,30,Denmark,NEC Nijmegen,Ajax Amsterdam,€1.75m,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
15904,Thomas Vermaelen,Centre-Back,23,Belgium,Ajax Amsterdam,Arsenal,€6.00m,€12.00m,2009/2010,out,True,Netherlands,England
30758,Darío Cvitanich,Centre-Forward,25,Argentina,Ajax Amsterdam,CF Pachuca,€4.00m,Loan fee:€640k,2009/2010,out,True,Netherlands,Mexico
12282,Daley Blind,Centre-Back,19,Netherlands,Ajax Amsterdam,FC Groningen,€750k,Loan fee:€500k,2009/2010,out,False,Netherlands,Netherlands
30667,Robbert Schilder,Centre-Back,23,Netherlands,Ajax Amsterdam,NAC Breda,€850k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
4513,Dennis Gentenaar,Goalkeeper,33,Netherlands,Ajax Amsterdam,VVV-Venlo,€700k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
4386,Leonardo,Second Striker,26,Netherlands,Ajax Amsterdam,NAC Breda,€2.00m,Free transfer,2009/2010,out,False,Netherlands,Netherlands
45523,Javier Martina,Right Winger,22,Curacao,Ajax Amsterdam,Haarlem,€150k,Loan,2009/2010,out,False,Netherlands,Netherlands
45531,Donovan Slijngard,Left-Back,21,Netherlands,Ajax Amsterdam,Sparta R.,€450k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
7506,Albert Luque,Left Winger,31,Spain,Ajax Amsterdam,Málaga CF,€3.00m,Free transfer,2009/2010,out,True,Netherlands,Spain
34382,Evander Sno,Defensive Midfield,22,Netherlands,Ajax Amsterdam,Bristol City,€800k,Loan,2009/2010,out,True,Netherlands,England
35529,Jeffrey Sarpong,Left Winger,21,Netherlands,Ajax Amsterdam,NEC Nijmegen,€800k,Loan,2009/2010,out,False,Netherlands,Netherlands
45511,Mitchell Donald,Central Midfield,21,Netherlands,Ajax Amsterdam,Willem II,€500k,Loan,2009/2010,out,False,Netherlands,Netherlands
45538,Jan-Arie van der Heijden,Centre-Back,21,Netherlands,Ajax Amsterdam,Willem II,€350k,Loan,2009/2010,out,False,Netherlands,Netherlands
33260,Bruno Silva,Right-Back,29,Uruguay,Ajax Amsterdam,Internacional,€1.75m,Loan,2009/2010,out,True,Netherlands,Brazil
39373,Darko Bodul,Centre-Forward,20,Austria,Ajax Amsterdam,Sparta R.,€150k,Loan,2009/2010,out,False,Netherlands,Netherlands
4451,Orlando Engelaar,Defensive Midfield,29,Netherlands,FC Schalke 04,PSV Eindhoven,€3.50m,€4.00m,2009/2010,in,True,Germany,Netherlands
36233,Stanislav Manolev,Right-Back,23,Bulgaria,Litex Lovetch,PSV Eindhoven,-,€3.10m,2009/2010,in,True,Bulgaria,Netherlands
4345,André Ooijer,Centre-Back,34,Netherlands,Blackburn,PSV Eindhoven,€2.30m,Free transfer,2009/2010,in,True,England,Netherlands
46894,Jagos Vukovic,Centre-Back,21,Serbia,Rad,PSV Eindhoven,€650k,Loan,2009/2010,in,True,Serbia,Netherlands
3772,Andy van der Meyde,Right Winger,30,Netherlands,Without Club,PSV Eindhoven,€300k,-,2009/2010,in,True,,Netherlands
53444,Jonathan Reis,Centre-Forward,20,Brazil,PSV U21,PSV Eindhoven,€500k,-,2009/2010,in,False,Netherlands,Netherlands
16912,Steve Olfers,Centre-Back,28,Netherlands,PSV U21,PSV Eindhoven,€850k,-,2009/2010,in,False,Netherlands,Netherlands
49069,Género Zeefuik,Centre-Forward,19,Netherlands,FC Omniworld,PSV Eindhoven,€450k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
50144,Cássio,Goalkeeper,22,Brazil,Sparta R.,PSV Eindhoven,€700k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
4336,Eric Addo,Centre-Back,30,Ghana,Roda JC,PSV Eindhoven,€800k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
60971,Stijn Wuytens,Centre-Back,19,Belgium,De Graafschap,PSV Eindhoven,€1.25m,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
61846,Rens van Eijden,Centre-Back,21,Netherlands,Willem II,PSV Eindhoven,€750k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
63273,Reimond Manco,Attacking Midfield,18,Peru,Willem II,PSV Eindhoven,€1.40m,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
6320,Danko Lazovic,Second Striker,26,Serbia,PSV Eindhoven,Zenit S-Pb,€5.50m,€5.00m,2009/2010,out,True,Netherlands,Russia
5339,Jérémie Bréchet,Centre-Back,29,France,PSV Eindhoven,FC Sochaux,€3.00m,€1.00m,2009/2010,out,True,Netherlands,France
2816,Edison Méndez,Attacking Midfield,30,Ecuador,PSV Eindhoven,LDU Quito,€3.75m,€300k,2009/2010,out,True,Netherlands,Ecuador
50496,Haibin Zhou,Defensive Midfield,24,China,PSV Eindhoven,SD Luneng,€200k,Free transfer,2009/2010,out,True,Netherlands,China
4336,Eric Addo,Centre-Back,30,Ghana,PSV Eindhoven,Roda JC,€800k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
19051,Jason Culina,Central Midfield,28,Australia,PSV Eindhoven,Gold Coast Utd.,€3.25m,Free transfer,2009/2010,out,True,Netherlands,Australia
49069,Género Zeefuik,Centre-Forward,19,Netherlands,PSV Eindhoven,FC Dordrecht,€450k,Loan,2009/2010,out,False,Netherlands,Netherlands
57087,Stef Nijland,Attacking Midfield,21,Netherlands,PSV Eindhoven,Willem II,€1.25m,Loan,2009/2010,out,False,Netherlands,Netherlands
63273,Reimond Manco,Attacking Midfield,19,Peru,PSV Eindhoven,Juan Aurich,€1.40m,Loan,2009/2010,out,True,Netherlands,Peru
61846,Rens van Eijden,Centre-Back,21,Netherlands,PSV Eindhoven,NEC Nijmegen,€750k,?,2009/2010,out,False,Netherlands,Netherlands
4521,Mike Zonneveld,Left-Back,28,Netherlands,PSV Eindhoven,FC Groningen,€1.50m,Loan,2009/2010,out,False,Netherlands,Netherlands
53444,Jonathan Reis,Centre-Forward,20,Brazil,PSV Eindhoven,Without Club,€2.50m,-,2009/2010,out,True,Netherlands,
36102,Igor Djuric,Centre-Back,24,Serbia,Vojvodina,SC Heerenveen,€2.00m,€1.50m,2009/2010,in,True,Serbia,Netherlands
57275,Oussama Assaidi,Left Winger,21,Morocco,De Graafschap,SC Heerenveen,€400k,€1.20m,2009/2010,in,False,Netherlands,Netherlands
9329,Michal Papadopulos,Centre-Forward,24,Czech Republic,Mladá Boleslav,SC Heerenveen,€1.10m,€1.00m,2009/2010,in,True,Czech Republic,Netherlands
94307,Filip Djuricic,Attacking Midfield,17,Serbia,Radnicki Obrenovac,SC Heerenveen,-,Free transfer,2009/2010,in,True,Serbia,Netherlands
7962,Gerry Koning,Right-Back,29,Netherlands,FC Volendam,SC Heerenveen,€225k,Free transfer,2009/2010,in,False,Netherlands,Netherlands
40421,Hernán Losada,Attacking Midfield,27,Argentina,RSC Anderlecht,SC Heerenveen,€2.00m,Loan,2009/2010,in,True,Belgium,Netherlands
51530,Philip Haglund,Defensive Midfield,22,Sweden,Brommapojkarna,SC Heerenveen,€350k,?,2009/2010,in,True,Sweden,Netherlands
66608,Samir Fazli,Centre-Forward,18,North Macedonia,Makedonija,SC Heerenveen,€400k,?,2009/2010,in,True,North Macedonia,Netherlands
6059,Martin Lejsal,Goalkeeper,26,Czech Republic,1. FC Brno,SC Heerenveen,€600k,Loan,2009/2010,in,True,Czech Republic,Netherlands
84916,Richard Stolte,Left Midfield,19,Netherlands,Heerenveen U19,SC Heerenveen,€50k,-,2009/2010,in,False,Netherlands,Netherlands
115943,Diederik Bangma,Goalkeeper,19,Netherlands,Heerenveen U19,SC Heerenveen,-,-,2009/2010,in,False,Netherlands,Netherlands
4537,Henk Timmer,Goalkeeper,38,Netherlands,Retired,SC Heerenveen,-,-,2009/2010,in,True,,Netherlands
24523,Oguzhan Türk,Attacking Midfield,23,Netherlands,Go Ahead Eagles,SC Heerenveen,€200k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
17313,Henrico Drost,Centre-Back,22,Netherlands,De Graafschap,SC Heerenveen,€500k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
39522,Reza Ghoochannejhad,Centre-Forward,21,Iran,FC Emmen,SC Heerenveen,€100k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
17312,Jeroen Drost,Left-Back,22,Netherlands,Vitesse,SC Heerenveen,€750k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
55757,Robin Huisman de Jong,Centre-Back,21,Netherlands,FC Emmen,SC Heerenveen,€100k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
44429,Timmi Johansen,Left-Back,22,Denmark,Odense BK,SC Heerenveen,€250k,"End of loanJun 30, 2009",2009/2010,in,True,Denmark,Netherlands
21507,Cecilio Lopes,Centre-Forward,31,Cape Verde,FC Dordrecht,SC Heerenveen,€500k,"End of loanJun 30, 2009",2009/2010,in,False,Netherlands,Netherlands
25617,Danijel Pranjic,Left-Back,27,Croatia,SC Heerenveen,Bayern Munich ,€9.00m,€7.70m,2009/2010,out,True,Netherlands,Germany
52979,Paulo Henrique,Centre-Forward,20,Brazil,SC Heerenveen,Desp. Brasil,€1.80m,€1.50m,2009/2010,out,True,Netherlands,Brazil
32891,Patrik Ingelsten,Centre-Forward,27,Sweden,SC Heerenveen,Viking FK,€2.00m,€600k,2009/2010,out,True,Netherlands,Norway
4389,Hans Vonk,Goalkeeper,39,South Africa,SC Heerenveen,Ajax Cape Town,€100k,Free transfer,2009/2010,out,True,Netherlands,South Africa
55757,Robin Huisman de Jong,Centre-Back,21,Netherlands,SC Heerenveen,BV Cloppenburg,€100k,Free transfer,2009/2010,out,True,Netherlands,Germany
55751,Samuel Armenteros,Centre-Forward,19,Sweden,SC Heerenveen,Heracles Almelo,€50k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
44429,Timmi Johansen,Left-Back,22,Denmark,SC Heerenveen,Odense BK,€250k,Free transfer,2009/2010,out,True,Netherlands,Denmark
18002,André Hanssen,Defensive Midfield,28,Norway,SC Heerenveen,Bodø/Glimt,€400k,Free transfer,2009/2010,out,True,Netherlands,Norway
39522,Reza Ghoochannejhad,Centre-Forward,21,Iran,SC Heerenveen,Go Ahead Eagles,€100k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
24523,Oguzhan Türk,Attacking Midfield,23,Netherlands,SC Heerenveen,SC Cambuur,€200k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
56327,Lesly Fellinga,Left-Back,23,Haiti,SC Heerenveen,Toronto FC,€200k,Free transfer,2009/2010,out,True,Netherlands,United States
55756,Agil Etemadi,Goalkeeper,22,Iran,SC Heerenveen,FC Emmen,€250k,Loan,2009/2010,out,False,Netherlands,Netherlands
96074,Arjen Bergsma,Centre-Back,20,Netherlands,SC Heerenveen,FC Emmen,€50k,Loan,2009/2010,out,False,Netherlands,Netherlands
17313,Henrico Drost,Centre-Back,22,Netherlands,SC Heerenveen,VVV-Venlo,€500k,Loan,2009/2010,out,False,Netherlands,Netherlands
21507,Cecilio Lopes,Centre-Forward,31,Cape Verde,SC Heerenveen,FC Zwolle,€500k,Loan,2009/2010,out,False,Netherlands,Netherlands
37287,Tarik Elyounoussi,Left Winger,21,Norway,SC Heerenveen,Lillestrøm SK,€1.40m,Loan,2009/2010,out,True,Netherlands,Norway
17312,Jeroen Drost,Left-Back,22,Netherlands,SC Heerenveen,Vitesse,€750k,?,2009/2010,out,False,Netherlands,Netherlands
35820,Milan Kopic,Centre-Back,24,Czech Republic,SC Heerenveen,Slavia Prague,€400k,Loan,2009/2010,out,True,Netherlands,Czech Republic
45561,Calvin Jong-A-Pin,Centre-Back,22,Netherlands,SC Heerenveen,Vitesse,€800k,Loan,2009/2010,out,False,Netherlands,Netherlands
55754,Donovan Deekman,Right Winger,21,Netherlands,SC Heerenveen,KSC Lokeren,€150k,?,2009/2010,out,True,Netherlands,Belgium
4164,Bonaventure Kalou,Right Winger,31,Cote d'Ivoire,SC Heerenveen,Retired,€1.00m,-,2009/2010,out,True,Netherlands,
96073,Lázaro,Centre-Back,19,Brazil,SC Heerenveen,H'veen/Emmen II,€50k,-,2009/2010,out,False,Netherlands,Netherlands
37221,Thomas Enevoldsen,Left Winger,22,Denmark,Aalborg BK,FC Groningen,€2.00m,€1.25m,2009/2010,in,True,Denmark,Netherlands
12282,Daley Blind,Centre-Back,19,Netherlands,Ajax,FC Groningen,€750k,Loan fee:€500k,2009/2010,in,False,Netherlands,Netherlands
66396,Serhat Koc,Centre-Forward,18,Netherlands,FC Eindhoven,FC Groningen,€550k,€210k,2009/2010,in,False,Netherlands,Netherlands
13258,Tim Sparv,Defensive Midfield,22,Finland,Halmstad,FC Groningen,€800k,Free transfer,2009/2010,in,True,Sweden,Netherlands
111191,Jeffrey Rijsdijk,Central Midfield,21,Netherlands,Sparta U21,FC Groningen,€50k,Free transfer,2009/2010,in,False,Netherlands,Netherlands
4418,Michael Jansen,Left-Back,25,Netherlands,SC Cambuur,FC Groningen,€650k,Free transfer,2009/2010,in,False,Netherlands,Netherlands
4521,Mike Zonneveld,Left-Back,28,Netherlands,PSV Eindhoven,FC Groningen,€1.50m,Loan,2009/2010,in,False,Netherlands,Netherlands
23538,Morten Nordstrand,Centre-Forward,26,Denmark,FC Copenhagen,FC Groningen,€3.00m,Loan,2009/2010,in,True,Denmark,Netherlands
4349,Theo Lucius,Defensive Midfield,33,Netherlands,Without Club,FC Groningen,€1.75m,-,2009/2010,in,True,,Netherlands
108692,Frank Olijve,Central Midfield,20,Netherlands,FC Groning. U21,FC Groningen,€50k,-,2009/2010,in,False,Netherlands,Netherlands
126014,Leandro Bacuna,Central Midfield,17,Curacao,Groningen U19,FC Groningen,-,-,2009/2010,in,False,Netherlands,Netherlands
93393,Darryl Lachman,Centre-Back,19,Curacao,FC Groning. U21,FC Groningen,-,-,2009/2010,in,False,Netherlands,Netherlands
30418,Marcus Berg,Centre-Forward,22,Sweden,FC Groningen,Hamburger SV,€8.00m,€10.00m,2009/2010,out,True,Netherlands,Germany
4636,Paul Matthijs,Defensive Midfield,32,Netherlands,FC Groningen,Veendam,€600k,Free transfer,2009/2010,out,False,Netherlands,Netherlands
