,player_id,player_name,player_position,player_age,player_nat,from_team,to_team,season,transfer_direction,international_transfer,from_country,to_country,market_value_number,transfer_fee_number,transfer_fee_other
16142,273548,Maurice de Ruiter,Centre-Forward,21,Netherlands,DVS '33,Go Ahead Eagles Deventer,2013/2014,in,False,Netherlands,Netherlands,0.0,0,?
16143,279467,Tom Oostinjen,Defensive Midfield,21,Netherlands,GVVV ,Go Ahead Eagles Deventer,2013/2014,in,False,Netherlands,Netherlands,0.0,0,?
16144,17880,Stephan Andersen,Goalkeeper,32,Denmark,Real Betis,Go Ahead Eagles Deventer,2013/2014,in,True,Spain,Netherlands,1000.0,0,Loan
16145,67220,Erik Falkenburg,Attacking Midfield,25,Netherlands,AZ Alkmaar,Go Ahead Eagles Deventer,2013/2014,in,False,Netherlands,Netherlands,850.0,0,Loan
16146,111191,Jeffrey Rijsdijk,Central Midfield,25,Netherlands,FC Dordrecht,Go Ahead Eagles Deventer,2013/2014,in,False,Netherlands,Netherlands,175.0,0,?
16147,170720,Mawouna Amevor,Centre-Back,21,Togo,FC Dordrecht,Go Ahead Eagles Deventer,2013/2014,in,False,Netherlands,Netherlands,150.0,0,?
16148,110902,Lars Lambooij,Right-Back,25,Netherlands,Without Club,Go Ahead Eagles Deventer,2013/2014,in,True,,Netherlands,175.0,0,-
16149,88074,Freek Heerkens,Centre-Back,23,Netherlands,Go Ahead Eagles Deventer,Willem II,2013/2014,out,False,Netherlands,Netherlands,200.0,0,Free transfer
16150,175797,Ruud Wellenberg,Attacking Midfield,25,Netherlands,Go Ahead Eagles Deventer,Berkum,2013/2014,out,False,Netherlands,Netherlands,75.0,0,Free transfer
16151,273548,Maurice de Ruiter,Centre-Forward,22,Netherlands,Go Ahead Eagles Deventer,DVS '33,2013/2014,out,False,Netherlands,Netherlands,50.0,0,Free transfer
16152,60478,Cendrino Misidjan,Left-Back,24,Netherlands,Go Ahead Eagles Deventer,Sparta R.,2013/2014,out,False,Netherlands,Netherlands,100.0,0,Free transfer
16153,129543,Lion Kaak,Defensive Midfield,22,Netherlands,Go Ahead Eagles Deventer,Valencia B,2013/2014,out,True,Netherlands,Spain,125.0,0,Free transfer
16154,75219,Jasper Heusinkveld,Goalkeeper,24,Netherlands,Go Ahead Eagles Deventer,De Graafschap,2013/2014,out,False,Netherlands,Netherlands,75.0,0,Free transfer
16155,76170,Rico Wolven,Centre-Back,23,Netherlands,Go Ahead Eagles Deventer,Spakenburg,2013/2014,out,False,Netherlands,Netherlands,75.0,0,Free transfer
16156,191395,Khalid Karami,Right-Back,23,Netherlands,Go Ahead Eagles Deventer,Excelsior,2013/2014,out,False,Netherlands,Netherlands,250.0,0,Free transfer
16157,220795,Guyon Philips,Centre-Forward,19,Netherlands,Go Ahead Eagles Deventer,FC Oss,2013/2014,out,False,Netherlands,Netherlands,50.0,0,Loan
16158,159375,Joeri Schroijen,Left Winger,23,Netherlands,Go Ahead Eagles Deventer,VVV-Venlo,2013/2014,out,False,Netherlands,Netherlands,150.0,0,Loan
16159,79294,Eloy Room,Goalkeeper,24,Curacao,Go Ahead Eagles Deventer,Vitesse,2013/2014,out,False,Netherlands,Netherlands,750.0,0,"End of loanJan 29, 2014"
16160,4549,Jan Kromkamp,Right-Back,32,Netherlands,Go Ahead Eagles Deventer,Retired,2013/2014,out,True,Netherlands,,200.0,0,-
16161,4526,Resit Schuurman,Defensive Midfield,34,Netherlands,Go Ahead Eagles Deventer,Retired,2013/2014,out,True,Netherlands,,150.0,0,-
16162,158104,Nick Marsman,Goalkeeper,22,Netherlands,Go Ahead Eagles Deventer,FC Twente,2013/2014,out,False,Netherlands,Netherlands,300.0,0,"End of loanJun 30, 2013"
16163,226026,Xandro Schenk,Centre-Back,20,Netherlands,Go Ahead Eagles Deventer,Ajax U21,2013/2014,out,False,Netherlands,Netherlands,150.0,0,"End of loanJun 30, 2013"
16164,182381,Quincy Promes,Left Winger,21,Netherlands,Go Ahead Eagles Deventer,FC Twente U21,2013/2014,out,False,Netherlands,Netherlands,600.0,0,"End of loanJun 30, 2013"
16165,187295,Cas Peters,Centre-Forward,20,Netherlands,Go Ahead Eagles Deventer,FC Twente U21,2013/2014,out,False,Netherlands,Netherlands,100.0,0,"End of loanJun 30, 2013"
16166,129991,Bart Vriends,Centre-Back,22,Netherlands,Go Ahead Eagles Deventer,Utrecht U21,2013/2014,out,False,Netherlands,Netherlands,150.0,0,"End of loanJun 30, 2013"
16167,215099,Daley Sinkgraven,Left-Back,19,Netherlands,Heerenveen,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,1500.0,7000,
16168,252755,Richairo Zivkovic,Centre-Forward,17,Netherlands,FC Groningen,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,2500.0,2150,
16169,93081,Nick Viergever,Centre-Back,24,Netherlands,AZ Alkmaar,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,4000.0,2000,
16170,7288,Diederik Boer,Goalkeeper,33,Netherlands,PEC Zwolle,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,600.0,1000,
16171,15045,Niki Zimling,Defensive Midfield,29,Denmark,1.FSV Mainz 05,Ajax Amsterdam,2014/2015,in,True,Germany,Netherlands,2500.0,0,Loan fee:€500k
16172,234509,André Onana,Goalkeeper,18,Cameroon,Barça U19,Ajax Amsterdam,2014/2015,in,True,Spain,Netherlands,0.0,150,
16173,191891,Arkadiusz Milik,Centre-Forward,20,Poland,Bay. Leverkusen,Ajax Amsterdam,2014/2015,in,True,Germany,Netherlands,2500.0,0,Loan
16174,159026,Ricardo Kishna,Left Winger,19,Netherlands,Ajax U21,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,200.0,0,-
16175,216443,Riechedly Bazoer,Central Midfield,17,Netherlands,Ajax U21,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,300.0,0,-
16176,166326,Peter Leeuwenburgh,Goalkeeper,20,Netherlands,Ajax U21,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,75.0,0,-
16177,206746,Kenny Tete,Right-Back,18,Netherlands,Ajax U21,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,150.0,0,-
16178,183720,Anwar El Ghazi,Right Winger,19,Netherlands,Ajax U19,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16179,187245,Mitchell Dijks,Left-Back,21,Netherlands,Heerenveen,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,1000.0,0,"End of loanJun 30, 2014"
16180,47344,Eyong Enoh,Defensive Midfield,28,Cameroon,Antalyaspor,Ajax Amsterdam,2014/2015,in,True,Turkey,Netherlands,2500.0,0,"End of loanJun 30, 2014"
16181,81163,Danny Hoesen,Centre-Forward,23,Netherlands,PAOK Salonika,Ajax Amsterdam,2014/2015,in,True,Greece,Netherlands,2000.0,0,"End of loanJun 30, 2014"
16182,165975,Jody Lukoki,Right Winger,21,DR Congo,SC Cambuur,Ajax Amsterdam,2014/2015,in,False,Netherlands,Netherlands,800.0,0,"End of loanJun 30, 2014"
16183,12282,Daley Blind,Centre-Back,24,Netherlands,Ajax Amsterdam,Man Utd,2014/2015,out,True,Netherlands,England,12000.0,17500,
16184,45509,Siem de Jong,Attacking Midfield,25,Netherlands,Ajax Amsterdam,Newcastle,2014/2015,out,True,Netherlands,England,10000.0,8700,
16185,182923,Stefano Denswil,Centre-Back,21,Netherlands,Ajax Amsterdam,Club Brugge,2014/2015,out,True,Netherlands,Belgium,3000.0,1200,
16186,30290,Kenneth Vermeer,Goalkeeper,28,Netherlands,Ajax Amsterdam,Feyenoord,2014/2015,out,False,Netherlands,Netherlands,4000.0,1000,
16187,81163,Danny Hoesen,Centre-Forward,23,Netherlands,Ajax Amsterdam,FC Groningen,2014/2015,out,False,Netherlands,Netherlands,2000.0,800,
16188,165975,Jody Lukoki,Right Winger,21,DR Congo,Ajax Amsterdam,PEC Zwolle,2014/2015,out,False,Netherlands,Netherlands,800.0,500,
16189,47344,Eyong Enoh,Defensive Midfield,28,Cameroon,Ajax Amsterdam,Antalyaspor,2014/2015,out,True,Netherlands,Turkey,2500.0,350,
16190,187245,Mitchell Dijks,Left-Back,21,Netherlands,Ajax Amsterdam,Willem II,2014/2015,out,False,Netherlands,Netherlands,1000.0,0,Free transfer
16191,75901,Tobias Sana,Left Winger,25,Sweden,Ajax Amsterdam,Malmö FF,2014/2015,out,True,Netherlands,Sweden,500.0,0,Free transfer
16192,207048,Mickey van der Hart,Goalkeeper,20,Netherlands,Ajax Amsterdam,Go Ahead Eagles,2014/2015,out,False,Netherlands,Netherlands,150.0,0,Loan
16193,111185,Ruben Ligeon,Right-Back,22,Netherlands,Ajax Amsterdam,NAC Breda,2014/2015,out,False,Netherlands,Netherlands,600.0,0,Loan
16194,186858,Lesly de Sa,Right Winger,21,Netherlands,Ajax Amsterdam,Go Ahead Eagles,2014/2015,out,False,Netherlands,Netherlands,500.0,0,Loan
16195,188888,Sheraldo Becker,Right Winger,19,Netherlands,Ajax Amsterdam,PEC Zwolle,2014/2015,out,False,Netherlands,Netherlands,150.0,0,Loan
16196,92842,Lerin Duarte,Central Midfield,24,Netherlands,Ajax Amsterdam,Heerenveen,2014/2015,out,False,Netherlands,Netherlands,2500.0,0,Loan
16197,1443,Christian Poulsen,Defensive Midfield,34,Denmark,Ajax Amsterdam,Without Club,2014/2015,out,True,Netherlands,,1500.0,0,-
16198,44675,Bojan Krkic,Second Striker,23,Spain,Ajax Amsterdam,FC Barcelona,2014/2015,out,True,Netherlands,Spain,7000.0,0,"End of loanJun 30, 2014"
16199,224256,Bilal Basacikoglu,Left Winger,19,Turkey,Heerenveen,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,750.0,3500,
16200,134999,Jens Toornstra,Attacking Midfield,25,Netherlands,FC Utrecht,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,4000.0,3500,
16201,30290,Kenneth Vermeer,Goalkeeper,28,Netherlands,Ajax,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,4000.0,1000,
16202,25523,Karim El Ahmadi,Defensive Midfield,29,Morocco,Aston Villa,Feyenoord Rotterdam,2014/2015,in,True,England,Netherlands,2500.0,700,
16203,111180,Warner Hahn,Goalkeeper,22,Netherlands,FC Dordrecht,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,500.0,0,Free transfer
16204,4489,Khalid Boulahrouz,Centre-Back,32,Netherlands,Bröndby IF,Feyenoord Rotterdam,2014/2015,in,True,Denmark,Netherlands,600.0,0,Free transfer
16205,3321,Luke Wilkshire,Right-Back,32,Australia,Dinamo Moscow,Feyenoord Rotterdam,2014/2015,in,True,Russia,Netherlands,2500.0,0,Free transfer
16206,36802,Colin Kazim-Richards,Centre-Forward,27,Turkey,Bursaspor,Feyenoord Rotterdam,2014/2015,in,True,Turkey,Netherlands,1000.0,0,Loan
16207,205006,Rick Karsdorp,Right-Back,19,Netherlands,Feyenoord U19,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16208,250450,Wessel Dammers,Centre-Back,19,Netherlands,Feyenoord U19,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16209,245902,Rodny Lopes Cabral,Right-Back,19,Netherlands,Feyenoord U19,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16210,56370,Guyon Fernandez,Centre-Forward,28,Curacao,PEC Zwolle,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,600.0,0,"End of loanJun 30, 2014"
16211,202793,Matthew Steenvoorden,Centre-Back,21,Netherlands,FC Dordrecht,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,100.0,0,"End of loanJun 30, 2014"
16212,187603,Jordy van Deelen,Right-Back,21,Netherlands,FC Dordrecht,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,150.0,0,"End of loanJun 30, 2014"
16213,182554,Anass Achahbar,Centre-Forward,20,Netherlands,Arm. Bielefeld,Feyenoord Rotterdam,2014/2015,in,True,Germany,Netherlands,500.0,0,"End of loanJun 30, 2014"
16214,198070,Elvis Manu,Left Winger,20,Netherlands,SC Cambuur,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,400.0,0,"End of loanJun 30, 2014"
16215,84902,Kaj Ramsteijn,Centre-Back,24,Netherlands,Sparta R.,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,350.0,0,"End of loanJun 30, 2014"
16216,221766,Lucas Woudenberg,Left-Back,20,Netherlands,Excelsior,Feyenoord Rotterdam,2014/2015,in,False,Netherlands,Netherlands,150.0,0,"End of loanJun 30, 2014"
16217,29594,Graziano Pellè,Centre-Forward,28,Italy,Feyenoord Rotterdam,Southampton,2014/2015,out,True,Netherlands,England,6500.0,11000,
16218,112052,Bruno Martins Indi,Centre-Back,22,Netherlands,Feyenoord Rotterdam,FC Porto,2014/2015,out,True,Netherlands,Portugal,6000.0,7700,
16219,111196,Stefan de Vrij,Centre-Back,22,Netherlands,Feyenoord Rotterdam,Lazio,2014/2015,out,True,Netherlands,Italy,6000.0,7000,
16220,60744,Daryl Janmaat,Right-Back,24,Netherlands,Feyenoord Rotterdam,Newcastle,2014/2015,out,True,Netherlands,England,5000.0,6000,
16221,187603,Jordy van Deelen,Right-Back,21,Netherlands,Feyenoord Rotterdam,FC Dordrecht,2014/2015,out,False,Netherlands,Netherlands,100.0,0,Free transfer
16222,35527,John Goossens,Attacking Midfield,26,Netherlands,Feyenoord Rotterdam,Pune City,2014/2015,out,True,Netherlands,India,1000.0,0,Free transfer
16223,31453,Ruben Schaken,Right Winger,32,Netherlands,Feyenoord Rotterdam,Inter Baku,2014/2015,out,True,Netherlands,Azerbaijan,2000.0,0,Free transfer
16224,84902,Kaj Ramsteijn,Centre-Back,24,Netherlands,Feyenoord Rotterdam,Marítimo,2014/2015,out,True,Netherlands,Portugal,350.0,0,Free transfer
16225,202793,Matthew Steenvoorden,Centre-Back,21,Netherlands,Feyenoord Rotterdam,FC Dordrecht,2014/2015,out,False,Netherlands,Netherlands,250.0,0,Loan
16226,207043,Joey Sleegers,Left Winger,20,Netherlands,Feyenoord Rotterdam,FC Eindhoven,2014/2015,out,False,Netherlands,Netherlands,50.0,0,Loan
16227,34129,Wesley Verhoek,Right Winger,28,Netherlands,Feyenoord Rotterdam,Go Ahead Eagles,2014/2015,out,False,Netherlands,Netherlands,750.0,0,Loan
16228,45864,Ruud Vormer,Central Midfield,26,Netherlands,Feyenoord Rotterdam,Club Brugge,2014/2015,out,True,Netherlands,Belgium,1250.0,0,?
16229,64352,Konstantinos Lamprou,Goalkeeper,22,Greece,Feyenoord Rotterdam,Willem II,2014/2015,out,False,Netherlands,Netherlands,500.0,0,Loan
16230,111180,Warner Hahn,Goalkeeper,22,Netherlands,Feyenoord Rotterdam,PEC Zwolle,2014/2015,out,False,Netherlands,Netherlands,750.0,0,Loan
16231,27491,Otman Bakkal,Attacking Midfield,29,Netherlands,Feyenoord Rotterdam,Retired,2014/2015,out,True,Netherlands,,750.0,0,-
16232,56370,Guyon Fernandez,Centre-Forward,28,Curacao,Feyenoord Rotterdam,Without Club,2014/2015,out,True,Netherlands,,600.0,0,-
16233,55751,Samuel Armenteros,Centre-Forward,24,Sweden,Feyenoord Rotterdam,RSC Anderlecht,2014/2015,out,True,Netherlands,Belgium,1800.0,0,"End of loanJun 30, 2014"
16234,217111,Hakim Ziyech,Right Winger,21,Morocco,Heerenveen,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,5000.0,3500,
16235,108601,Kamohelo Mokotjo,Defensive Midfield,23,South Africa,PEC Zwolle,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,1000.0,1500,
16236,102134,Kasper Kusk,Right Winger,22,Denmark,Aalborg BK,FC Twente Enschede,2014/2015,in,True,Denmark,Netherlands,1500.0,600,
16237,93393,Darryl Lachman,Centre-Back,24,Curacao,PEC Zwolle,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,1000.0,0,Free transfer
16238,187285,Chris David,Attacking Midfield,21,Netherlands,Fulham,FC Twente Enschede,2014/2015,in,True,England,Netherlands,250.0,0,Loan
16239,129688,Ryo Miyaichi,Right Winger,21,Japan,Arsenal,FC Twente Enschede,2014/2015,in,True,England,Netherlands,2000.0,0,Loan
16240,155158,Filip Bednarek,Goalkeeper,21,Poland,FC Twente U21,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,150.0,0,-
16241,232500,Tim Hölscher,Attacking Midfield,19,Germany,Chemnitzer FC,FC Twente Enschede,2014/2015,in,True,Germany,Netherlands,400.0,0,"End of loanJan 1, 2015"
16242,260827,Joachim Andersen,Centre-Back,18,Denmark,FC Twente U21,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,150.0,0,-
16243,4451,Orlando Engelaar,Defensive Midfield,35,Netherlands,Without Club,FC Twente Enschede,2014/2015,in,True,,Netherlands,350.0,0,-
16244,258519,Hidde ter Avest,Right-Back,17,Netherlands,FC Twente U19,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,50.0,0,-
16245,241324,Bilal Ould-Chikh,Right Winger,16,Netherlands,FC Twente U21,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,50.0,0,-
16246,277137,Renato Tapia,Defensive Midfield,18,Peru,FC Twente U21,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,300.0,0,-
16247,10254,Daniel Fernandes,Goalkeeper,30,Portugal,OFI Crete,FC Twente Enschede,2014/2015,in,True,Greece,Netherlands,500.0,0,"End of loanJun 30, 2014"
16248,193904,Felitciano Zschusschen,Centre-Forward,22,Curacao,FC Dordrecht,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,300.0,0,"End of loanJun 30, 2014"
16249,19409,Willem Janssen,Centre-Back,27,Netherlands,FC Utrecht,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,2000.0,0,"End of loanJun 30, 2014"
16250,126413,Jerson Cabral,Left Winger,23,Netherlands,ADO Den Haag,FC Twente Enschede,2014/2015,in,False,Netherlands,Netherlands,750.0,0,"End of loanJun 30, 2014"
16251,36139,Dusan Tadic,Left Winger,25,Serbia,FC Twente Enschede,Southampton,2014/2015,out,True,Netherlands,England,10000.0,14000,
16252,182381,Quincy Promes,Left Winger,22,Netherlands,FC Twente Enschede,Spartak Moscow,2014/2015,out,True,Netherlands,Russia,3000.0,11500,
16253,37080,Rasmus Bengtsson,Centre-Back,28,Sweden,FC Twente Enschede,Malmö FF,2014/2015,out,True,Netherlands,Sweden,2500.0,110,
16254,10254,Daniel Fernandes,Goalkeeper,30,Portugal,FC Twente Enschede,Panthrakikos,2014/2015,out,True,Netherlands,Greece,500.0,0,Loan
16255,187293,Joey Pelupessy,Defensive Midfield,21,Netherlands,FC Twente Enschede,Heracles Almelo,2014/2015,out,False,Netherlands,Netherlands,300.0,0,Free transfer
16256,49500,Roberto Rosales,Right-Back,25,Venezuela,FC Twente Enschede,Málaga CF,2014/2015,out,True,Netherlands,Spain,4000.0,0,Free transfer
16257,232500,Tim Hölscher,Attacking Midfield,19,Germany,FC Twente Enschede,Chemnitzer FC,2014/2015,out,True,Netherlands,Germany,600.0,0,Loan
16258,63356,Tim Breukers,Right-Back,27,Netherlands,FC Twente Enschede,Heracles Almelo,2014/2015,out,False,Netherlands,Netherlands,500.0,0,Loan
16259,126413,Jerson Cabral,Left Winger,23,Netherlands,FC Twente Enschede,Willem II,2014/2015,out,False,Netherlands,Netherlands,600.0,0,Loan
16260,19409,Willem Janssen,Centre-Back,27,Netherlands,FC Twente Enschede,FC Utrecht,2014/2015,out,False,Netherlands,Netherlands,2000.0,0,?
16261,4520,Peter Wisgerhof,Centre-Back,34,Netherlands,FC Twente Enschede,Retired,2014/2015,out,True,Netherlands,,500.0,0,-
16262,30003,Wout Brama,Defensive Midfield,27,Netherlands,FC Twente Enschede,Without Club,2014/2015,out,True,Netherlands,,3000.0,0,-
16263,57140,Andrej Rendla,Right Winger,23,Slovakia,FC Twente Enschede,FC Twente U21,2014/2015,out,False,Netherlands,Netherlands,200.0,0,-
16264,4582,Sander Boschker,Goalkeeper,43,Netherlands,FC Twente Enschede,Retired,2014/2015,out,True,Netherlands,,100.0,0,-
16265,193904,Felitciano Zschusschen,Centre-Forward,22,Curacao,FC Twente Enschede,FC Twente U21,2014/2015,out,False,Netherlands,Netherlands,300.0,0,-
16266,188338,Luka Djordjevic,Centre-Forward,19,Montenegro,FC Twente Enschede,Zenit S-Pb,2014/2015,out,True,Netherlands,Russia,1200.0,0,"End of loanJun 30, 2014"
16267,72522,Luuk de Jong,Centre-Forward,23,Netherlands,Bor. M'gladbach,PSV Eindhoven,2014/2015,in,True,Germany,Netherlands,5000.0,5500,
16268,25520,Remko Pasveer,Goalkeeper,30,Netherlands,Heracles Almelo,PSV Eindhoven,2014/2015,in,False,Netherlands,Netherlands,1250.0,0,Free transfer
16269,21552,Danny Wintjens,Goalkeeper,31,Netherlands,VVV-Venlo,PSV Eindhoven,2014/2015,in,False,Netherlands,Netherlands,200.0,0,Loan
16270,147846,Nicolas Isimat-Mirin,Centre-Back,22,France,Monaco,PSV Eindhoven,2014/2015,in,True,France,Netherlands,2500.0,0,Loan
16271,20506,Andrés Guardado,Central Midfield,27,Mexico,Valencia,PSV Eindhoven,2014/2015,in,True,Spain,Netherlands,6000.0,0,Loan
16272,205023,Rai Vloet,Attacking Midfield,19,Netherlands,PSV U21,PSV Eindhoven,2014/2015,in,False,Netherlands,Netherlands,250.0,0,-
16273,182578,Menno Koch,Centre-Back,19,Netherlands,PSV U21,PSV Eindhoven,2014/2015,in,False,Netherlands,Netherlands,500.0,0,-
16274,31131,Timothy Derijck,Centre-Back,27,Belgium,FC Utrecht,PSV Eindhoven,2014/2015,in,False,Netherlands,Netherlands,1000.0,0,"End of loanJun 30, 2014"
16275,84162,Marcel Ritzmaier,Central Midfield,21,Austria,SC Cambuur,PSV Eindhoven,2014/2015,in,False,Netherlands,Netherlands,1000.0,0,"End of loanJun 30, 2014"
16276,50303,Tim Matavz,Centre-Forward,25,Slovenia,PSV Eindhoven,FC Augsburg,2014/2015,out,True,Netherlands,Germany,5000.0,4000,
16277,52059,Zanka,Centre-Back,24,Denmark,PSV Eindhoven,FC Copenhagen,2014/2015,out,True,Netherlands,Denmark,1500.0,700,
16278,33210,Przemyslaw Tyton,Goalkeeper,27,Poland,PSV Eindhoven,Elche CF,2014/2015,out,True,Netherlands,Spain,3000.0,0,Loan fee:€95k
16279,123521,Peter van Ooijen,Central Midfield,22,Netherlands,PSV Eindhoven,Go Ahead Eagles,2014/2015,out,False,Netherlands,Netherlands,500.0,0,Free transfer
16280,182578,Menno Koch,Centre-Back,20,Netherlands,PSV Eindhoven,NAC Breda,2014/2015,out,False,Netherlands,Netherlands,500.0,0,Loan
16281,31131,Timothy Derijck,Centre-Back,27,Belgium,PSV Eindhoven,ADO Den Haag,2014/2015,out,False,Netherlands,Netherlands,600.0,0,?
16282,203378,Zakaria Bakkali,Left Winger,18,Belgium,PSV Eindhoven,PSV U21,2014/2015,out,False,Netherlands,Netherlands,2500.0,0,-
16283,4592,Ji-sung Park,Attacking Midfield,33,"Korea, South",PSV Eindhoven,QPR,2014/2015,out,True,Netherlands,England,2000.0,0,"End of loanJun 30, 2014"
16284,39642,Bryan Ruíz,Attacking Midfield,28,Costa Rica,PSV Eindhoven,Fulham,2014/2015,out,True,Netherlands,England,8000.0,0,"End of loanJun 30, 2014"
16285,159668,Sam Larsson,Left Winger,21,Sweden,IFK Göteborg,SC Heerenveen,2014/2015,in,True,Sweden,Netherlands,1000.0,1500,
16286,40022,Thomas Dalgaard,Centre-Forward,30,Denmark,Viborg FF,SC Heerenveen,2014/2015,in,True,Denmark,Netherlands,800.0,700,
16287,226524,Morten Thorsby,Central Midfield,18,Norway,Stabæk Fotball,SC Heerenveen,2014/2015,in,True,Norway,Netherlands,50.0,600,
16288,271743,Henk Veerman,Centre-Forward,23,Netherlands,FC Volendam,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,125.0,350,
16289,116614,Simon Thern,Central Midfield,22,Sweden,Malmö FF,SC Heerenveen,2014/2015,in,True,Sweden,Netherlands,1500.0,0,Free transfer
16290,215095,Robert van Koesveld,Centre-Back,20,Netherlands,Ajax U21,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,25.0,0,Free transfer
16291,203914,Jeroen Lumu,Right Winger,19,Netherlands,Ludogorets,SC Heerenveen,2014/2015,in,True,Bulgaria,Netherlands,700.0,0,Free transfer
16292,31111,Jordy Buijs,Centre-Back,25,Netherlands,NAC Breda,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,800.0,0,Free transfer
16293,273547,Maarten de Fockert,Goalkeeper,19,Netherlands,Feyenoord U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,?
16294,92842,Lerin Duarte,Central Midfield,24,Netherlands,Ajax,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,2500.0,0,Loan
16295,227039,Younes Namli,Attacking Midfield,20,Denmark,Akademisk BK,SC Heerenveen,2014/2015,in,True,Denmark,Netherlands,250.0,0,?
16296,272732,Willem Huizing,Right-Back,19,Netherlands,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16297,216452,Joris Voest,Left-Back,19,Netherlands,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16298,288253,Jeremiah St. Juste,Centre-Back,18,Netherlands,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16299,215092,Pascal Huser,Centre-Forward,19,Netherlands,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16300,312479,Robin Kist,Goalkeeper,19,Netherlands,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16301,273437,Stephen Warmolts,Centre-Back,20,Netherlands,Heerenveen U21,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,50.0,0,-
16302,158540,Michael Chacón,Central Midfield,20,Netherlands,Heerenveen U21,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,100.0,0,-
16303,262613,Pelle van Amersfoort,Attacking Midfield,18,Netherlands,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16304,261546,Joost van Aken,Centre-Back,20,Netherlands,Heerenveen U21,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,50.0,0,-
16305,288121,Janio Bikel,Central Midfield,19,Portugal,Heerenveen U19,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16306,257981,Tarik Kada,Right Winger,18,Netherlands,Heerenveen U21,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,0.0,0,-
16307,195359,Doke Schmidt,Right-Back,22,Netherlands,Go Ahead Eagles,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,350.0,0,"End of loanJun 30, 2014"
16308,151189,Yanic Wildschut,Left Winger,22,Netherlands,ADO Den Haag,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,1000.0,0,"End of loanJun 30, 2014"
16309,187602,Jens Jurn Streutker,Centre-Back,21,Netherlands,Heracles Almelo,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,200.0,0,"End of loanJun 30, 2014"
16310,112935,Mark Uth,Centre-Forward,22,Germany,Heracles Almelo,SC Heerenveen,2014/2015,in,False,Netherlands,Netherlands,500.0,0,"End of loanJun 30, 2014"
